id,supplier,parentSupplier,zone,country,category,kpiApplicability,poValue,invoiceValue,divergencePct,year,month
pd-7627,PERFECTY S.A.,Perfecty,EUR,Belgium,MAINTENANCE,Applicable,1957.04,1957.04,0.000000,2025,12
pd-7628,PERKIN ELMER,PERKINELMER INTERNATIONAL,EUR,Belgium,OTHER CONSUMABLES,Applicable,7410.23,7410.23,0.000000,2025,12
pd-7629,PERKIN ELMER INSTRUMENTS,,EUR,The Netherlands,OTHER CONSUMABLES,Applicable,472.45,472.45,0.000000,2025,12
pd-7630,PERNOD RICARD NEDERLAND BV,,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,151796.17,160352.33,0.056366,2025,12
pd-7631,PERNOD RICARD NEDERLAND BV,,EUR,The Netherlands,OTHER PACKAGING,Applicable,1458.00,2286.00,0.567901,2025,12
pd-7632,PGS RDB Pallets,PGS RDB Pallets,EUR,Belgium,PALLETS,Applicable,157940.70,157940.70,0.000000,2025,12
pd-7633,PGT Express,PGT EXPRESS,EUR,Belgium,CUSTOMERS,Applicable,750.00,750.00,0.000000,2025,12
pd-7634,PGT Express,PGT EXPRESS,EUR,Belgium,LOGISTICS,Applicable,6050.00,6050.00,0.000000,2025,12
pd-7635,PHILIPPE JORDAN,,EUR,Belgium,CORRUGATED BOARD,Applicable,11466.00,11466.00,0.000000,2025,12
pd-7636,PHILIPPE JORDAN,,EUR,Belgium,FINISHED PRODUCTS,Applicable,35899.36,35899.36,0.000000,2025,12
pd-7637,PHOENIX CONTACT,Phoenix Contact GmbH & Co. KG,EUR,Belgium,MAINTENANCE,Applicable,103.32,103.32,0.000000,2025,12
pd-7638,PHV Consulting Com. V,,EUR,Belgium,MARKETING,Applicable,1662.70,1662.70,0.000000,2025,12
pd-7639,PIZ LA VILLA SAS,,EUR,Italy,MARKETING,Applicable,30000.00,30000.00,0.000000,2025,12
pd-7640,PJ Heat Exchanger Services Ltd,PJ HEAT EXCHANGER HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,50220.00,50220.00,0.000000,2025,12
pd-7641,PLAY IT bv,Digital Arts & Entertainment Studio's,EUR,Belgium,MAINTENANCE,Applicable,42600.00,85200.00,1.000000,2025,12
pd-7642,PM-Trans,,EUR,Belgium,LOGISTICS,Applicable,9253.00,9253.00,0.000000,2025,12
pd-7643,PMT Matuszewski,,EUR,TRE,CUSTOMERS,Applicable,30470.29,7187.94,0.764100,2025,12
pd-7644,POD LDN LTD,,EUR,United Kingdom,MARKETING,Applicable,6560.00,6560.00,0.000000,2025,12
pd-7645,POLITICO SRL,,EUR,Belgium,INSTITUTIONAL,Applicable,18800.00,18800.00,0.000000,2025,12
pd-7646,PONSAERTS,,EUR,Belgium,MAINTENANCE,Applicable,377.48,377.48,0.000000,2025,12
pd-7647,PONY'S,Pony's,EUR,Belgium,FINISHED PRODUCTS,Applicable,288.00,288.00,0.000000,2025,12
pd-7648,PORTA MICRO MATIC LIMITED,,EUR,The Netherlands,BEER DISPENSE MATERIALS,Applicable,1380.00,1380.00,0.000000,2025,12
pd-7649,PORTA MICRO MATIC LIMITED,PORTER LANCASTRIAN HOLDINGS,EUR,United Kingdom,BEER DISPENSE MATERIALS,Applicable,11800.85,14234.85,0.206256,2025,12
pd-7650,POST Courrier,POST,EUR,Luxembourg,OFFICE UTILITIES,Applicable,1944.90,1944.90,0.000000,2025,12
pd-7651,POST TELECOM S.A.,POST Luxembourg,EUR,Luxembourg,TECHNOLOGY,Applicable,577.78,577.78,0.000000,2025,12
pd-7652,POTT'S BRAUEREI GMBH,Pott's Brauerei GmbH,EUR,Luxembourg,FINISHED PRODUCTS,Applicable,8688.89,8688.89,0.000000,2025,12
pd-7653,PPE Europe,,EUR,The Netherlands,OTHER PACKAGING,Applicable,52192.81,52192.81,0.000000,2025,12
pd-7654,PPE Europe,INDUSTRIAL RECYCLERS HOLDING,EUR,Belgium,OTHER PACKAGING,Applicable,100312.24,100312.24,0.000000,2025,12
pd-7655,PQ SILICAS UK,PQ Europe Coöperatie U.A.,EUR,United Kingdom,OTHER AUXILIARIES,Applicable,18450.00,18450.00,0.000000,2025,12
pd-7656,PREBES,Koninklijke Vlaamse Vereniging voor Preventie en Bescherming,EUR,Belgium,LEGAL,Applicable,400.00,400.00,0.000000,2025,12
pd-7657,PREKO,,EUR,Belgium,PEOPLE,Applicable,711.79,711.79,0.000000,2025,12
pd-7658,PREMED,,EUR,Belgium,PEOPLE,Applicable,96351.55,96351.55,0.000000,2025,12
pd-7659,PRESA SYSTEMS N.V.,,EUR,Belgium,MAINTENANCE,Applicable,25891.00,25891.00,0.000000,2025,12
pd-7660,PRESA SYSTEMS N.V.,,EUR,Belgium,OTHER CONSUMABLES,Applicable,11950.00,8484.50,0.290000,2025,12
pd-7661,PRO GASTRO SERVICE,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,36007.00,36007.00,0.000000,2025,12
pd-7662,PRO GASTRO SERVICE,,EUR,Germany,MARKETING,Applicable,1600.00,1600.00,0.000000,2025,12
pd-7663,PROBATY,PROBATY,EUR,Belgium,MAINTENANCE,Applicable,48259.54,48259.54,0.000000,2025,12
pd-7664,PROBATY,PROBATY,EUR,Belgium,SERVICES,Applicable,14347.26,14347.26,0.000000,2025,12
pd-7665,PROFIELD SA,ENGUERRAND EBVBA,EUR,Belgium,LOGISTICS,Applicable,49819.20,49819.20,0.000000,2025,12
pd-7666,PROMINENT BELGIUM S.A,ProMinent GmbH,EUR,Belgium,MAINTENANCE,Applicable,753.08,865.62,0.149440,2025,12
pd-7667,PROTIQ,Phoenix Contact GmbH & Co. KG,EUR,Belgium,MAINTENANCE,Applicable,2400.00,2400.00,0.000000,2025,12
pd-7668,PROTIQ,Phoenix Contact GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,7347.79,8147.79,0.108876,2025,12
pd-7669,PROTITEC,,EUR,Belgium,MAINTENANCE,Applicable,866.50,866.50,0.000000,2025,12
pd-7670,PROXIFUEL,TOTALENERGIES SE,EUR,Belgium,ENERGY & FLUIDS,Applicable,4040.13,4040.13,0.000000,2025,12
pd-7671,PUBLICIS MEDIA France,PUBLICIS GROUPE,EUR,France,MARKETING,Applicable,178809.74,284809.74,0.592809,2025,12
pd-7672,PUBLICIS MEDIA France,PUBLICIS GROUPE,EUR,France,SALES,Applicable,655865.00,1109151.52,0.691128,2025,12
pd-7673,PUBLILUX NV,Cim Capital Restruct Fund,EUR,Belgium,SALES,Applicable,43259.15,53390.87,0.234210,2025,12
pd-7674,PUBLYTEAM,PUBLYTEAM SRL,EUR,Italy,TRAVEL,Applicable,1271.50,1271.50,0.000000,2025,12
pd-7675,PWJM LTD,,EUR,United Kingdom,MARKETING,Applicable,4900.00,4900.00,0.000000,2025,12
pd-7676,PWS (South Wales) Ltd,,EUR,United Kingdom,MAINTENANCE,Applicable,1192.68,1192.68,0.000000,2025,12
pd-7677,Padel Social Club Limited,,EUR,United Kingdom,CUSTOMERS,Applicable,3728.75,3728.75,0.000000,2025,12
pd-7678,Palettenfabrik Bassum GmbH,,EUR,The Netherlands,PALLETS,Applicable,7207.20,7207.20,0.000000,2025,12
pd-7679,Palettenfabrik Bassum GmbH,Wilhelm Schaffranick GmbH & Co. KG,EUR,Belgium,PALLETS,Applicable,17000.75,17017.92,0.001010,2025,12
pd-7680,Palettenfabrik Bassum GmbH,Wilhelm Schaffranick GmbH & Co. KG,EUR,Germany,PALLETS,Applicable,99993.60,99993.60,0.000000,2025,12
pd-7681,Palletcraft Limited,,EUR,United Kingdom,PALLETS,Applicable,33278.40,43319.44,0.301728,2025,12
pd-7682,Paneuropa Transport,avanca Logistics AG,EUR,Germany,LOGISTICS,Applicable,660.00,660.00,0.000000,2025,12
pd-7683,Paradise London Creative,,EUR,United Kingdom,MARKETING,Applicable,6819.40,6819.40,0.000000,2025,12
pd-7684,Parmley Graham Ltd,PARMLEY GRAHAM,EUR,United Kingdom,MAINTENANCE,Applicable,3392.40,3402.70,0.003036,2025,12
pd-7685,Partenopei Srls,,EUR,Italy,MARKETING,Applicable,31000.00,31000.00,0.000000,2025,12
pd-7686,Pasabahce Bulgaria EAD,,EUR,TRE,SALES,Applicable,4367.64,4367.64,0.000000,2025,12
pd-7687,Pasolini Luigi S.r.l.,PASOLINI LUIGI SRL,EUR,Italy,MARKETING,Applicable,2240.00,2240.00,0.000000,2025,12
pd-7688,Paul Hildebrandt AG,Paul Hildebrandt AG,EUR,Germany,FILMS,Applicable,1491.75,1491.75,0.000000,2025,12
pd-7689,Paul Hildebrandt AG,Paul Hildebrandt AG,EUR,Germany,PALLETS,Applicable,712.00,712.00,0.000000,2025,12
pd-7690,Pellegrini Giuliano,,EUR,Italy,MARKETING,Applicable,3500.00,7000.00,1.000000,2025,12
pd-7691,Pelliconi Italia S.p.A,PELLICONI & C,EUR,Germany,METAL CLOSURES,Applicable,102001.65,102128.27,0.001241,2025,12
pd-7692,Pelliconi Italia S.p.A,PELLICONI & C,EUR,United Kingdom,METAL CLOSURES,Applicable,211077.60,184779.31,0.124591,2025,12
pd-7693,Pema Verpackung GmbH,Raake/Frey Holding GmbH & Co. KG,EUR,Germany,OTHER CONSUMABLES,Applicable,650.00,650.00,0.000000,2025,12
pd-7694,Pernod Ricard Deutschland GmbH,PERNOD RICARD,EUR,Germany,FINISHED PRODUCTS,Applicable,72792.59,72792.59,0.000000,2025,12
pd-7695,Persona service,persona service AG & Co. KG,EUR,Germany,PEOPLE,Applicable,43350.00,66912.60,0.543543,2025,12
pd-7696,Pezzin Marzia,,EUR,Italy,MARKETING,Applicable,8250.00,8250.00,0.000000,2025,12
pd-7697,Pfeuffer GmbH,,EUR,Germany,MAINTENANCE,Applicable,260.00,260.00,0.000000,2025,12
pd-7698,Piano B Srl,,EUR,Italy,MARKETING,Applicable,16200.00,16200.00,0.000000,2025,12
pd-7699,Picaelec,,EUR,Belgium,CUSTOMERS,Applicable,32041.14,38769.78,0.210000,2025,12
pd-7700,Pinchart Olivier,,EUR,Belgium,CUSTOMERS,Applicable,8175.24,9892.04,0.210000,2025,12
pd-7701,Pinsent Masons LLP,PINSENT MASONS LLP,EUR,United Kingdom,LEGAL,Applicable,17295.40,17295.40,0.000000,2025,12
pd-7702,Pioneer City Pubs Company Ltd,,EUR,United Kingdom,CUSTOMERS,Applicable,8159.12,8159.12,0.000000,2025,12
pd-7703,Pircalco CVA,,EUR,Belgium,CUSTOMERS,Applicable,1000.00,1000.00,0.000000,2025,12
pd-7704,Piter Falconi Consulting,,EUR,Italy,TRAVEL,Applicable,400.00,400.00,0.000000,2025,12
pd-7705,Pizza Scarlatti Srl,,EUR,Italy,MARKETING,Applicable,19980.00,19980.00,0.000000,2025,12
pd-7706,Plan2Transport BV,,EUR,The Netherlands,LOGISTICS,Applicable,1488.32,1488.32,0.000000,2025,12
pd-7707,Planet HR Services,,EUR,France,PEOPLE,Applicable,67152.31,67152.31,0.000000,2025,12
pd-7708,Plose Quelle AG,,EUR,Germany,FINISHED PRODUCTS,Applicable,7816.56,7417.61,0.051039,2025,12
pd-7709,PneumaticScaleAngelus of the U.K. L,"Barry-Wehmiller Group, Inc.",EUR,Belgium,MAINTENANCE,Applicable,10985.00,10985.00,0.000000,2025,12
pd-7710,PneumaticScaleAngelus of the U.K. L,"Barry-Wehmiller Group, Inc.",EUR,United Kingdom,MAINTENANCE,Applicable,17742.50,17742.50,0.000000,2025,12
pd-7711,Point S Reifen Richter,ROLAND RICHTER,EUR,Germany,PEOPLE,Applicable,3000.00,2588.04,0.137320,2025,12
pd-7712,Pop 84 Food Club di Tommaso Zacheo,,EUR,Italy,MARKETING,Applicable,6750.00,6750.00,0.000000,2025,12
pd-7713,Popsy Bar di Pusci Giorgia,,EUR,Italy,MARKETING,Applicable,9000.00,9000.00,0.000000,2025,12
pd-7714,Porskamp installatietechniek B.V.,,EUR,The Netherlands,MAINTENANCE,Applicable,845.89,845.89,0.000000,2025,12
pd-7715,Postalia Belgium,Bullie,EUR,Belgium,OFFICE UTILITIES,Applicable,1009.60,1009.60,0.000000,2025,12
pd-7716,Power Valves,,EUR,The Netherlands,MAINTENANCE,Applicable,184.92,196.42,0.062189,2025,12
pd-7717,Premier Tech Systems & Automation B,,EUR,Belgium,MAINTENANCE,Applicable,28147.00,28147.00,0.000000,2025,12
pd-7718,Prendi e Vai Sas di Boselli Matteo,,EUR,Italy,MARKETING,Applicable,15137.88,15137.88,0.000000,2025,12
pd-7719,Presence,Presence,EUR,Belgium,INSTITUTIONAL,Applicable,6290.00,6290.00,0.000000,2025,12
pd-7720,Primagas Energie GmbH & Co. KG,SHV Holdings N.V.,EUR,Germany,ENERGY & FLUIDS,Applicable,3328.43,3328.43,0.000000,2025,12
pd-7721,Primagas Energie GmbH & Co. KG,SHV Holdings N.V.,EUR,Germany,LOGISTICS,Applicable,2270.49,2270.49,0.000000,2025,12
pd-7722,Primagas Energie GmbH & Co. KG,SHV Holdings N.V.,EUR,Germany,MAINTENANCE,Applicable,2654.40,2654.40,0.000000,2025,12
pd-7723,Primagas Energie GmbH & Co. KG,SHV Holdings N.V.,EUR,Germany,TRAVEL,Applicable,4920.00,4920.00,0.000000,2025,12
pd-7724,Primagaz Belgium,SHV Holdings N.V.,EUR,Belgium,ENERGY & FLUIDS,Applicable,11330.48,11330.77,0.000026,2025,12
pd-7725,Primeline Logis,,EUR,Ireland,LOGISTICS,Applicable,57843.00,57843.00,0.000000,2025,12
pd-7726,Privatbrauerei ERDINGER Weißbräu We,Werner Brombach-Familien-Stiftung,EUR,Germany,FINISHED PRODUCTS,Applicable,1152.00,1152.00,0.000000,2025,12
pd-7727,Privatbrauerei ERDINGER Weißbräu We,Werner Brombach-Familien-Stiftung,EUR,Germany,PALLETS,Applicable,248.00,248.00,0.000000,2025,12
pd-7728,Privatbrauerei Eichbaum GmbH & Co.,Privatbrauerei Eichbaum GmbH & Co. KG,EUR,Germany,FINISHED PRODUCTS,Applicable,2928.00,2928.00,0.000000,2025,12
pd-7729,Privatbrauerei Eichbaum GmbH & Co.,Privatbrauerei Eichbaum GmbH & Co. KG,EUR,Germany,PALLETS,Applicable,992.00,992.00,0.000000,2025,12
pd-7730,Private Landbrauerei Schönram GmbH,,EUR,Germany,FINISHED PRODUCTS,Applicable,4197.60,4197.60,0.000000,2025,12
pd-7731,Private Landbrauerei Schönram GmbH,,EUR,Germany,PALLETS,Applicable,248.00,248.00,0.000000,2025,12
pd-7732,Pro League,,EUR,Belgium,MARKETING,Applicable,3550000.00,3550000.00,0.000000,2025,12
pd-7733,Pro Office,pro office GmbH & Co. KG,EUR,Germany,OFFICE UTILITIES,Applicable,5299.10,5299.10,0.000000,2025,12
pd-7734,Project Wine Srl,,EUR,Italy,MARKETING,Applicable,8000.00,8000.00,0.000000,2025,12
pd-7735,Promodal,PROMODAL,EUR,France,LOGISTICS,Applicable,725.00,725.00,0.000000,2025,12
pd-7736,Propel Hospitality Ltd,PROPEL INFO LIMITED,EUR,United Kingdom,CUSTOMERS,Applicable,995.00,995.00,0.000000,2025,12
pd-7737,Prosam – Marktservice GmbH,,EUR,Austria,CUSTOMERS,Applicable,52760.01,105520.02,1.000000,2025,12
pd-7738,Prosam – Marktservice GmbH,,EUR,Austria,PEOPLE,Applicable,166080.36,166080.36,0.000000,2025,12
pd-7739,Protec-24 facility service GmbH,Stöbich Holding GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,665.37,665.37,0.000000,2025,12
pd-7740,Protek Cargo,PROTEK CARGO,EUR,Belgium,OTHER PARTS,Applicable,13500.00,13500.00,0.000000,2025,12
pd-7741,Protime nv,,EUR,Belgium,TECHNOLOGY,Applicable,2475.00,2475.00,0.000000,2025,12
pd-7742,Publi Idee N.V.,,EUR,Belgium,OFFICE UTILITIES,Applicable,240.00,240.00,0.000000,2025,12
pd-7743,Pumpen Plötz GmbH,,EUR,Germany,SALES,Applicable,5748.00,5748.00,0.000000,2025,12
pd-7744,Puremalt Products Ltd,,EUR,The Netherlands,MALT,Applicable,12210.00,12210.00,0.000000,2025,12
pd-7745,Puremalt Products Ltd,PURE MALT PRODUCTS LIMITED,EUR,Belgium,MALT,Applicable,4268.16,4268.16,0.000000,2025,12
pd-7746,Puremalt Products Ltd,PURE MALT PRODUCTS LIMITED,EUR,United Kingdom,AUXILIARY MATERIALS,Applicable,3993.60,3993.60,0.000000,2025,12
pd-7747,Puremalt Products Ltd,PURE MALT PRODUCTS LIMITED,EUR,United Kingdom,MALT,Applicable,14652.00,14652.00,0.000000,2025,12
pd-7748,QS Qualität und Sicherheit GmbH,QS Qualität und Sicherheit GmbH,EUR,Germany,FEES,Applicable,330.00,330.00,0.000000,2025,12
pd-7749,QUALITECH ENVIRONMENTAL SERVICES LT,,EUR,United Kingdom,MAINTENANCE,Applicable,4037.50,4037.50,0.000000,2025,12
pd-7750,QUALTECH,INSTITUT FR BOISSONS BRASSERIE MALTERIE,EUR,Belgium,SERVICES,Applicable,6242.99,6242.99,0.000000,2025,12
pd-7751,QUATTRO-SOFT GMBH,,EUR,Germany,MAINTENANCE,Applicable,1440.00,1440.00,0.000000,2025,12
pd-7752,QUERIS,,EUR,Belgium,TECHNOLOGY,Applicable,7360.00,7360.00,0.000000,2025,12
pd-7753,Qonnected,,EUR,The Netherlands,TECHNOLOGY,Applicable,513.89,513.89,0.000000,2025,12
pd-7754,Quadrachem Laboratories Ltd,QCL GROUP LIMITED,EUR,United Kingdom,OTHER CONSUMABLES,Applicable,5900.80,8940.80,0.515184,2025,12
pd-7755,Quagliotti 36 Srl,,EUR,Italy,MARKETING,Applicable,13546.67,13546.67,0.000000,2025,12
pd-7756,Qualflow Systems ltd,QUALFLOW SYSTEMS LIMITED,EUR,United Kingdom,BEER DISPENSE MATERIALS,Applicable,3163.85,3163.85,0.000000,2025,12
pd-7757,Quattordici express di Ripamonti An,,EUR,Italy,MARKETING,Applicable,29300.00,83300.00,1.843003,2025,12
pd-7758,R & R Site Services Ltd,COULTON ENTERPRISES LTD,EUR,United Kingdom,MAINTENANCE,Applicable,200.00,200.00,0.000000,2025,12
pd-7759,R T KEEDWELL LTD,R T KEEDWELL HOLDINGS,EUR,United Kingdom,LOGISTICS,Applicable,644.00,644.00,0.000000,2025,12
pd-7760,R+R Anlagenbau GmbH,Jaworek Investment UG (haftungsbeschränkt) & Co. KG,EUR,Germany,MAINTENANCE,Applicable,108.50,108.50,0.000000,2025,12
pd-7761,R-Rainbow Bt.,,EUR,Germany,PEOPLE,Applicable,128.95,128.95,0.000000,2025,12
pd-7762,R. Schuett,,EUR,Germany,MAINTENANCE,Applicable,8785.00,13163.63,0.498421,2025,12
pd-7763,R.P Snc di Jeferson Ramos Andre & C,,EUR,Italy,MARKETING,Applicable,10800.00,10800.00,0.000000,2025,12
pd-7764,RANDSTAD,RANDSTAD HOLDING,EUR,Belgium,PEOPLE,Applicable,52213.05,52213.05,0.000000,2025,12
pd-7765,RAUWERS CONTROLE,Rauwers Contrôle,EUR,Belgium,LOGISTICS,Applicable,7709.50,7709.51,0.000001,2025,12
pd-7766,RCVRY,,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,1500.00,1500.00,0.000000,2025,12
pd-7767,REBORN NORMANDI,JULIROSA,EUR,Belgium,FILMS,Applicable,89273.96,89549.12,0.003082,2025,12
pd-7768,REBORN NORMANDI,JULIROSA,EUR,Belgium,MARKETING,Applicable,26600.00,26600.00,0.000000,2025,12
pd-7769,REBORN NORMANDI,JULIROSA,EUR,Germany,FILMS,Applicable,1816.99,1816.99,0.000000,2025,12
pd-7770,RECA NORM GMBH,Adolf Würth GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,100.50,100.50,0.000000,2025,12
pd-7771,RED COMMERCE GmbH,,EUR,Germany,PEOPLE,Applicable,17120.00,205440.00,11.000000,2025,12
pd-7772,REGGIANI,,EUR,Italy,MARKETING,Applicable,2122.50,2122.50,0.000000,2025,12
pd-7773,REMCO/BENEPARTS bv,Stichting Rosebud,EUR,Belgium,LEASE OF VEHICLES,Applicable,760.40,760.40,0.000000,2025,12
pd-7774,REMCO/BENEPARTS bv,Stichting Rosebud,EUR,Belgium,LOGISTICS,Applicable,15857.42,16868.20,0.063742,2025,12
pd-7775,REMCO/BENEPARTS bv,Stichting Rosebud,EUR,Belgium,MAINTENANCE,Applicable,6923.06,8170.08,0.180126,2025,12
pd-7776,REMCO/BENEPARTS bv,Stichting Rosebud,EUR,Belgium,OTHER CONSUMABLES,Applicable,123.00,123.00,0.000000,2025,12
pd-7777,REMCO/BENEPARTS bv,Stichting Rosebud,EUR,Belgium,SALES,Applicable,225.00,225.00,0.000000,2025,12
pd-7778,REMCOM BV,,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,3837.60,3837.60,0.000000,2025,12
pd-7779,REMCOM BV,,EUR,The Netherlands,OTHER PACKAGING,Applicable,864.00,864.00,0.000000,2025,12
pd-7780,REMONDIS GMBH & CO.KG,RETHMANN SE & CO,EUR,Germany,MAINTENANCE,Applicable,5560.00,5560.00,0.000000,2025,12
pd-7781,RENTOKIL INITIAL SA,RENTOKIL INITIAL PLC,EUR,Belgium,MAINTENANCE,Applicable,6216.00,12432.00,1.000000,2025,12
pd-7782,RENTOKIL INITIAL SA,RENTOKIL INITIAL PLC,EUR,Belgium,OTHER CONSUMABLES,Applicable,1086.00,1086.00,0.000000,2025,12
pd-7783,RENTOKIL INITIAL SA,RENTOKIL INITIAL PLC,EUR,Belgium,SERVICES,Applicable,2916.28,2916.28,0.000000,2025,12
pd-7784,RESA,Resa Holding,EUR,Belgium,MAINTENANCE,Applicable,1776.96,13327.20,6.500000,2025,12
pd-7785,RESARM ENGINEERING PLASTICS,Gails,EUR,Belgium,MAINTENANCE,Applicable,545.00,545.00,0.000000,2025,12
pd-7786,RESPONSIBLE YOUNG DRIVERS VLAANDERE,,EUR,Belgium,INSTITUTIONAL,Applicable,1200.00,1200.00,0.000000,2025,12
pd-7787,REXEL BELGIUM,REXEL,EUR,Belgium,MAINTENANCE,Applicable,26434.23,26437.79,0.000135,2025,12
pd-7788,REXEL BELGIUM,REXEL,EUR,Belgium,OTHER CONSUMABLES,Applicable,112.32,112.32,0.000000,2025,12
pd-7789,REYNDERS ETIKETTEN,,EUR,The Netherlands,LABELS,Applicable,11515.00,20225.00,0.756405,2025,12
pd-7790,REYNDERS ETIKETTEN,Reynco,EUR,Germany,OTHER PACKAGING,Applicable,720.90,1338.90,0.857262,2025,12
pd-7791,REYNDERS ETIKETTEN,Reynco,EUR,United Kingdom,OTHER PACKAGING,Applicable,2909.45,3762.20,0.293097,2025,12
pd-7792,RGS LOGISTICA SRL,RGS LOGISTICA SRL,EUR,Italy,LOGISTICS,Applicable,178.00,178.00,0.000000,2025,12
pd-7793,RGS LOGISTICA SRL,RGS LOGISTICA SRL,EUR,Italy,MARKETING,Applicable,7087.08,7087.08,0.000000,2025,12
pd-7794,RINK GmbH & Co. KG,Rink GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,2333.77,2333.77,0.000000,2025,12
pd-7795,RISTORANTE PIZZERIA VECCHIA POSTA S,,EUR,Italy,MARKETING,Applicable,4200.00,4200.00,0.000000,2025,12
pd-7796,RITCHIE BV,,EUR,Belgium,FINISHED PRODUCTS,Applicable,4087.80,4087.81,0.000002,2025,12
pd-7797,RKW SE,RKW Holding S.à r.l.,EUR,Belgium,FILMS,Applicable,81530.35,114203.13,0.400744,2025,12
pd-7798,RKW SE,RKW Holding S.à r.l.,EUR,Belgium,MARKETING,Applicable,3000.00,3000.00,0.000000,2025,12
pd-7799,RLBS Ltd,SAMUEL HODGE HOLDINGS LIMITED,EUR,United Kingdom,BEER DISPENSE MATERIALS,Applicable,69583.50,82644.75,0.187706,2025,12
pd-7800,ROBATECH GMBH,Robatech AG,EUR,Germany,MAINTENANCE,Applicable,165.41,165.41,0.000000,2025,12
pd-7801,ROCKWELL AUTOMATION NV,"Rockwell Automation, Inc.",EUR,Belgium,TECHNOLOGY,Applicable,746.40,746.40,0.000000,2025,12
pd-7802,ROHA SHOP,,EUR,The Netherlands,PEOPLE,Applicable,1280.99,1280.99,0.000000,2025,12
pd-7803,ROLLER-BELGIUM S.P.R.L.,PICHA,EUR,Belgium,MAINTENANCE,Applicable,2308.46,2308.46,0.000000,2025,12
pd-7804,ROTAMEC,ROTAMEC HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,1777.00,1777.00,0.000000,2025,12
pd-7805,ROUTECO LTD,SOCIETE DE NEGOCE ET DE PARTICIPATION,EUR,United Kingdom,MAINTENANCE,Applicable,499.32,499.32,0.000000,2025,12
pd-7806,ROWLEC LIMITED,,EUR,United Kingdom,MAINTENANCE,Applicable,5773.48,5528.12,0.042498,2025,12
pd-7807,RS COMPONENTS,RS GROUP PLC,EUR,Belgium,MAINTENANCE,Applicable,7968.53,7985.36,0.002112,2025,12
pd-7808,RS Components GmbH,RS GROUP PLC,EUR,Germany,MAINTENANCE,Applicable,12361.05,12748.54,0.031348,2025,12
pd-7809,RS Components Ltd,RS GROUP PLC,EUR,United Kingdom,MAINTENANCE,Applicable,5387.70,5700.60,0.058077,2025,12
pd-7810,RSM TACOMA A.S.,,EUR,ZCC-Prague,FEES,Applicable,228725.60,228725.60,0.000000,2025,12
pd-7811,RV transport / UAB NOSTRADA,,EUR,Germany,LOGISTICS,Applicable,200.00,200.00,0.000000,2025,12
pd-7812,Rachel Raphael Consulting,,EUR,United Kingdom,MARKETING,Applicable,1500.00,1500.00,0.000000,2025,12
pd-7813,Radeberger Gruppe KG,Radeberger Gruppe KG,EUR,Germany,FINISHED PRODUCTS,Applicable,570.40,570.40,0.000000,2025,12
pd-7814,Radeberger Gruppe KG,Radeberger Gruppe KG,EUR,Germany,PALLETS,Applicable,536.00,536.00,0.000000,2025,12
pd-7815,Rafti bv,SÜDDEUTSCHE ZUCKERRÜBENVERWERTUNGS-GENOSSENSCHAFT EG,EUR,Belgium,SUGAR,Applicable,126670.40,137613.70,0.086392,2025,12
pd-7816,Ramirez electro,MANEILUX S.à r.l.,EUR,Luxembourg,MAINTENANCE,Applicable,1844.15,1844.15,0.000000,2025,12
pd-7817,Randstad Professionals NV,Randstad N.V.,EUR,Belgium,PEOPLE,Applicable,120000.00,154238.00,0.285317,2025,12
pd-7818,Rapid-Tec GmbH,HeBa GmbH,EUR,Germany,LOGISTICS,Applicable,375.00,375.00,0.000000,2025,12
pd-7819,Rapidity Communications Ltd,KESTON COMMUNICATIONS LIMITED,EUR,United Kingdom,SALES,Applicable,3961.00,3961.00,0.000000,2025,12
pd-7820,Rastal GmbH & Co. KG,Rastal GmbH & Co KG,EUR,Belgium,SALES,Applicable,112747.14,195823.98,0.736842,2025,12
pd-7821,Rastal GmbH & Co. KG,Rastal GmbH & Co KG,EUR,Germany,CUSTOMERS,Applicable,2071.88,2071.88,0.000000,2025,12
pd-7822,Rastal GmbH & Co. KG,Rastal GmbH & Co KG,EUR,Germany,SALES,Applicable,37837.79,37837.79,0.000000,2025,12
pd-7823,Rauch Fruchtsäfte Deutschland GmbH,Rauch Privatstiftung,EUR,Germany,FINISHED PRODUCTS,Applicable,13425.16,13425.15,0.000001,2025,12
pd-7824,Rauch Fruchtsäfte Deutschland GmbH,Rauch Privatstiftung,EUR,Germany,PALLETS,Applicable,2250.00,2250.02,0.000009,2025,12
pd-7825,Recyfood,P.F. Kamstra Holding B.V.,EUR,Belgium,MAINTENANCE,Applicable,9779.70,9779.70,0.000000,2025,12
pd-7826,Recyfood,P.F. Kamstra Holding B.V.,EUR,Belgium,SERVICES,Applicable,27969.90,27969.90,0.000000,2025,12
