id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,supplierApprovalStatus,greenCount,yellowCount,redCount,naCount,blankCount,year
sa-2277,Pelliconi,PELLICONI & C,EUR,Italy,Packaging Materials,DIRECT,Applicable,Approved,1,1,0,0,0,2026
sa-2278,"Penglai Jinfu Stainless Steel Products Co., LTD- Yantai","Penglai Jinfu Stainless Steel Products Co., LTD- Yantai",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,0,1,0,0,2026
sa-2279,Perfect Packaging (corporate),Perfect Packaging (corporate),AFR,Nigeria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2280,"Periconi (Suzhou) Bottle Cap Manufacturing Co., LTD","Periconi (Suzhou) Bottle Cap Manufacturing Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2281,Petainer,Petainer,APAC,China,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2282,Petra Puertos,PETRA SALAS,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2283,"Phoenix Fruit & Beverage, Inc.","Phoenix Fruit & Beverage, Inc.",NAZ,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2284,Pica,Pica,MAZ,Ecuador,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2285,Piladora Danny Javier Ronquillo,Piladora Danny Javier Ronquillo,MAZ,Ecuador,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2286,Piladora Doña María,Piladora Doña María,MAZ,Ecuador,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2287,Pioneer Packaging Industries Pvt Ltd,PIONEER PACKAGING INDUSTRIES PRIVATE LIMITED,APAC,India,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2288,Plapasa,Plapasa,MAZ,Ecuador,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2289,Plastech Pty Ltd (Sunplastics),Plastech Pty Ltd (Sunplastics),AFR,Botswana,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2290,Plastex,PLASTEXTIL S A S,MAZ,Ecuador,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2291,Plastic Ideas,Plastic Ideas,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2292,Plasticos Gamoz,Ciprotec S.A.,MAZ,Honduras,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2293,Plasticos Resal,Ciprotec S.A.,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2294,Plasticos Tecnicos Mexicanos S.A. DE C.V.,Ciprotec S.A.,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2295,Plastipack S.A,PLASTIPACK S A,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2296,Plastipak,PLASTIPAK HOLDINGS,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2297,Plastipak,PLASTIPAK HOLDINGS,EUR,Wales,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2298,Plastipak (Luxpet),PLASTIPAK HOLDINGS,EUR,Luxembourg,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2299,Plastiqual (former Simonis),G SQUARE CONSULTING,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2300,Plasvisa S.A.,Plasvisa S.A.,MAZ,,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2301,Pochteca,KEPPEL LTD.,MAZ,Peru,Broker/Distributor,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2302,Polietileno Publicitario S. A.,POLIETILENO PUBLICITARIO SA,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2303,Polifilm Extrusion GmgH,POLIFILM EXTRUSION GMBH,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2304,Polybag,Poly Bags Industries Nig LTD,AFR,Nigeria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2305,Polyfoam,Polyfoam,AFR,Tanzania,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,1,0,0,0,2026
sa-2306,Polymer Logistics,Polymer Logistics,EUR,Netherlands,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2307,Polymer Packaging,"Polymer Packaging, Inc.",NAZ,United States,Packaging Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2308,Polyrafia S. A. de C. V.,"Grupo Integrador Bosques, S.A. de C.V.",MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2309,Polytank,Polytank,AFR,Ghana,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2310,Pontrilas Sawmills,PONTRILAS GROUP LIMITED,EUR,United Kingdom,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2311,Porto,PORTORROL DISTRIBUIDORA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,5,0,0,0,0,2026
sa-2312,Porto,PORTORROL DISTRIBUIDORA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,2,2026
sa-2313,Portrans Guayaquil Norte,Portrans Guayaquil Norte,MAZ,Ecuador,Co-packer,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2314,Portrans Guayaquil Sur,Portrans Guayaquil Sur,MAZ,Ecuador,Co-packer,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2315,Portrans Quito,Portrans Quito,MAZ,Ecuador,Co-packer,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2316,PowderPure,PowderPure,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2317,Praxair Bolivia S.R.L.,LINDE PUBLIC,SAZ,Bolivia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2318,Preferred Packaging,Preferred Packaging,NAZ,United States,Co-packer,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2319,Premier Magnesia Products LLC,Premier Magnesia Products LLC,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2320,Premium Foods,Premium Foods,AFR,Ghana,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2321,Preserve Botanica (corporate),Preserve Botanica (corporate),AFR,South Africa,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2322,Prexxa SAS,Prexxa SAS,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2323,Pride Milling Company,Pride Milling Company,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2324,Primary Products Ingredients Americas,Primary Products Investments LLC,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2325,Primient,Primient,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-2326,Prinova Europe,Prinova Europe,EUR,United Kingdom,Broker/Distributor,DIRECT,Applicable,Approved for Trials,1,0,0,0,0,2026
sa-2327,Printman Ghana Limited,Printman Ghana Limited,AFR,Ghana,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2328,Prisecu Company & General Supply Limited,Prisecu Company & General Supply Limited,AFR,Tanzania,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2329,Pro Gases UK,PROGASES (UK) HOLDINGS LIMITED,EUR,United Kingdom,Broker/Distributor,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2330,Prodalim,Prodalim,EUR,Netherlands,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2331,Prodalim,Prodalim,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-2332,"Producers Rice Mill, Inc","Producers Rice Mill, Inc.",NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2333,"Producers Rice Mill, Inc.","Producers Rice Mill, Inc.",NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2334,Productora Cartonera Procarsa,PRODUCTORES LAS PALMAS,MAZ,Ecuador,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2335,Productora de Tarimas del Sur,PRODUCTORES LAS PALMAS,MAZ,Oaxaca,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2336,Productos Termoencogibles de México,FABRIGAS,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2337,Productos maderables Gole,FABRIGAS,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2338,Produvisa,Produvisa,MAZ,Venezuela,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2339,Promontory Resources,Promontory Resources,AFR,Nigeria,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2340,Promotora de Productos y Mercados Mexicanos,PROMOTORA VALHER,MAZ,Mexico,Brewery,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2341,Promotora de Productos y Mercados Mexicanos,PROMOTORA VALHER,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2342,Provequim CA,Provequim CA,MAZ,Ecuador,Broker/Distributor,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2343,Proximity Malt LCC,Proximity Malt LCC,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2344,Proximity Malt LLC,Proximity Malt LLC,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2345,Punjab Carbonic,PUNJAB CARBONIC PRIVATE LIMITED,APAC,India,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2346,Pure-Chem,Pure-Chem,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2347,Purea Industria Alimenticia Ltda,PUREA INDUSTRIA ALIMENTICIA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2348,Puremalt,PURE MALT PRODUCTS LIMITED,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2349,Putian Changfeng rice,Putian Changfeng rice,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2350,Putian Liyuan rice,Putian Liyuan rice,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2351,Putian-Rijing,Putian-Rijing,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2352,QGS QUIMICA DO BRASIL LTDA,QGS QUIMICA DO BRASIL LTDA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2353,QUANTIQ DISTRIBUIDORA LTDA,GTM HOLDINGS,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-2354,QUANTIQ DISTRIBUIDORA LTDA,GTM HOLDINGS,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,3,2026
sa-2355,QUIMICA BARQUIM SA DE CV,QUIMICA BARQUIM,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2356,QUIMICA INTERKROL LTDA,QUIMICA INTERNACIONAL LTDA,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2357,QUIMICA OESTE S.A.,QUIMICA OESTE,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2358,QUIMICAMAR INDUSTRIA E COM PRODUTOS,VICMOR PARTICIPACOES,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2359,QUIMICOS ESSIOD SA,QUIMICOS ESSIOD SA,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2360,QUIMICOS INDUSTRIALES ASOC SAS,QUIMICOS INDUSTRIALES ASOCIADOS S A S,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2361,QUIMICOS INDUSTRIALES INQUIDOR S.R.,QUIMICOS INDUSTRIALES INQUIDOR S.R.,SAZ,Bolivia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2362,QUIMIFEX,QUIMIFEX,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2363,QUIMITEC PRODUTOS QUIMICOS LTDA,QUIMITEC PRODUTOS QUIMICOS LTDA EPP,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2364,"Qiangshen Packaging Technology (Shanghai) Co., Ltd","Qiangshen Packaging Technology (Shanghai) Co., Ltd",APAC,,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2365,"Qiangshen Packaging Technology (Shanghai) Co., Ltd.","Qiangshen Packaging Technology (Shanghai) Co., Ltd.",APAC,,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2366,Qingdao ORG Can Company,Qingdao ORG Can Company,APAC,China,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2367,Qingdao Shuangyi plastic,Qingdao Shuangyi plastic,APAC,China,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,1,0,0,0,2026
sa-2368,Qingdao-Rongtai,Qingdao-Rongtai,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2369,Qinhuangdao-Suokun,Qinhuangdao-Suokun,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2370,Qroma,Qroma,MAZ,Peru,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2371,Quadra Chemicals Ltd,QUADRA CHEMICALS,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2372,Quanzhou Kimberly Paper Packaging Co. LTD,Quanzhou Kimberly Paper Packaging Co. LTD,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2373,Quevi,Quevi,MAZ,Peru,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2374,Quimasa Manuchar,Quimasa Manuchar,MAZ,Ecuador,Broker/Distributor,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2375,Quimex,Quimex,MAZ,,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2376,Quimpac,QUIMPAC S.A.,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2377,Quimpur,Quimpur,EUR,Spain,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2378,Quinas Ltda.,Quinas Ltda.,SAZ,Uruguay,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2379,Química Clarimex,Química Clarimex,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2380,R DA COSTA M SANTOS (ECO PALLETS),R DA COSTA M SANTOS EIRELI,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2381,R ROGERIO RIBEIRO,R ROGERIO RIBEIRO,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2382,R S INDUSTRIA E COMERCIO EMBALAGENS,RS INDÚSTRIA E COMÉRCIO DE EMBALAGENS EIRELI,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2383,R. W. EMMEL & CIA. LTDA.,RW EMMEL E CIA LTDA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-2384,RAMIREZ CARMONA HONORATO EDUARDO,RAMIREZ CARMONA HONORATO EDUARDO,SAZ,Bolivia,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2385,RAPENOR SA.,RAPENOR SA.,SAZ,Uruguay,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2386,RAVI CENTRO AMERICA,RAVI CENTRO AMERICA,MAZ,El Salvador,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2387,RAVICORP INDUTRIA EL SALVADOR,RAVICORP INDUTRIA EL SALVADOR,MAZ,El Salvador,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2388,RCL Foods,RCL FOODS,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2389,RD PALLETS S.A.,RD PALLETS S.A.,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2390,RDR PRINT INDUSTRIA GRAFICA LTDA,RDR PRINT INDUSTRIA GRAFICA,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2391,REALENGO ALIMENTOS LTDA,REALENGO ALIMENTOS LTDA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2392,RECICLAPET,RECICLAPET,MAZ,,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2393,REDTEC SOCIEDAD ANONIMA,REDTEC SOCIEDAD ANONIMA,SAZ,Chile,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2394,REFIL S.A.,REFIL S.A.,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2395,RESEARCH AG S A,RESEARCH AG,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2396,RESINPLAST,RESINPLAST,MAZ,Costa Rica,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2397,RESINPLAST,RESINPLAST,MAZ,Costa Rica,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,2,2026
sa-2398,RIDUCO S.A,RIDUCO S A,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2399,RIO AZUL PATAGONIA S.R.L.,RIO AZUL PATAGONIA S.R.L.,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2400,RIO CHICO SA,RIO CHICO S.A.,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2401,RISAN COMERCIO DE PALETES LTDA,RISAN COMERCIO DE PALETES LTDA,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2402,RKW SFE,RKW SFE,EUR,France,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2403,RLCA (Label Products),RLCA (Label Products),EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2404,ROBOTICA Y DISEÑO SA. DE CV.,ROBOTICA Y DISEÑO SA. DE CV.,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2405,ROCSA COLOMBIA S A,ROCSA COLOMBIA,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2406,RODIVIN S.A.,RODIVIN S.A.,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2407,ROMA COM E SERV LTDA,ROMA ASSESSORIA EMPRESARIAL,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2408,RR,RR,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2409,RUA El Salvador,RUA El Salvador,MAZ,El Salvador,Packaging Materials,DIRECT,Applicable,Approved,4,0,0,0,0,2026
sa-2410,Rafti (previous Südzucker),Rafti (previous Südzucker),EUR,Belgium,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2411,Rafti BV,SÜDDEUTSCHE ZUCKERRÜBENVERWERTUNGS-GENOSSENSCHAFT EG,EUR,Belgium,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2412,Rafti Sugar Solutions,Rafti Sugar Solutions,EUR,Netherlands,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2413,Rahr,Rahr,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2414,Rahr Hops Co (BSG),Rahr Hops Co (BSG),NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2415,Rahr Malting Company,Rahr Malting Company,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2416,Railport S.A. de C.V.,Railport S.A. de C.V.,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2417,Raizen Caarapo Acucar E Alcool Ltda,RAIZEN ENERGIA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2418,Raizen Energia Sa,RAIZEN ENERGIA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2419,"Ralston Family Farms, LLC","Ralston Family Farms, LLC",NAZ,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2420,Ramondin,Ramondin,NAZ,United States,Co-packer,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2421,Rand Whitney  Container,Rand Whitney  Container,NAZ,United States,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2422,Rand-Whitney Container,Rand-Whitney Container,NAZ,United States,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2423,Randagri Milling Bethal,Randagri Milling Bethal,AFR,South Africa,Raw Materials,DIRECT,Applicable,Not Approved,0,1,0,0,0,2026
sa-2424,Ransa Frío,Ransa Frío,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2425,Ransa Graneles,Ransa Graneles,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2426,Ransa Lima 1,Ransa Lima 1,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2427,Ransa Marquez,Ransa Marquez,MAZ,Peru,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2428,Rauh GmbH,Rauh GmbH,GHQ,Germany,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2429,Reborn,JULIROSA,EUR,France,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2430,Reborn Normandie,JULIROSA,EUR,France,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2431,Refined Jianhui Plastic & Electronic Industry,Refined Jianhui Plastic & Electronic Industry,EUR,China,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2432,Remet Alcohols,Remet Alcohols,NAZ,United States,Raw Materials,LOGISTICS,Applicable,Approved,0,0,0,0,1,2026
sa-2433,Rep Dominicana Molinos Modernos,Rep Dominicana Molinos Modernos,MAZ,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2434,Resinplast,RESINPLAST,MAZ,Peru,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-2435,Resinplast GPS,RESINPLAST,MAZ,Honduras,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2436,Reynders Label Printing,Reynders Label Printing,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2437,Rice Chuanliang,Rice Chuanliang,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2438,Rice Dongguantailiang,Rice Dongguantailiang,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2439,Riceland,Riceland,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-2440,Riceland,Riceland,NAZ,United States,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2441,Richbay Chemical Solutions Ghana,RICHBAY CHEMICALS (PTY) LTD,AFR,Ghana,Cleaning Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2442,Richbay Chemicals PTY LTD RSA,RICHBAY CHEMICALS (PTY) LTD,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2443,Rigolleau,INDUSTRIAS INTEGRALES DEL VIDRIO,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2444,Riky Herrera,Riky Herrera,MAZ,Ecuador,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2445,Riseria di Asigliano,Riseria di Asigliano,EUR,Italy,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2446,Riviana Foods,Riviana Foods,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2447,Rivièra,Rivièra,EUR,Netherlands,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2448,Roha SA Ingredients(Pty) Ltd (corporate),Roha SA Ingredients(Pty) Ltd (corporate),AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2449,Roquette,ROQUETTE FRERES,EUR,France,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2450,Roquette -Lestrem -Caramel,Roquette -Lestrem -Caramel,EUR,France,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2451,"Roquette America, Inc","Roquette America, Inc",NAZ,United States,Raw Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2452,Rosti,Rosti,EUR,United Kingdom,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2453,Roy Farms-Moxee (pellets),Roy Farms-Moxee (pellets),NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2454,Royal Hoitsema Labels,Royal Hoitsema Labels,EUR,Netherlands,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2455,Royal Queen -,Royal Queen,AFR,Missing,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
