id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,conformityPct,missingPo,wrongPo,wrongInvoice,totalInvoices,mismatchCount
ic-8507,VAN DER VALK HOTEL PARK LANE ANTWER,VAN DER VALK HOTEL PARK LANE ANTWER,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8508,VAN DER VALK INKOOP BV,VAN DER VALK INKOOP BV,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,12,0
ic-8509,VAN HEES BENELUX,VAN HEES BENELUX,EUR,Belgium,OTHER RAW MATERIALS,DIRECT,Applicable,1.000000,0,0,0,9,0
ic-8510,VAN HOOF,Kroff Financial Corporation,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8511,VAN MOSSEL VMS LIMBURG NV,Van Mossel Automotive Group Belux,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-8512,VANDECASTEELE,Vandecasteele Noël & Bernard,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,5,0
ic-8513,VANDEKERCKHOVE,ANALITICA COMERCIO E SERVICOS,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8514,VANDEMOERE MIA,VANDEMOERE MIA,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,18,0
ic-8515,VANDEPUTTE MEDICAL,Vaninvest,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,2,0
ic-8516,VANDERGUCHT BVBA,Vandergucht Invest,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,9,0
ic-8517,VANDERWEGEN FRIGO-SERVICE,VANDERWEGEN FRIGO-SERVICE,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-8518,VANDEZANDE CONSTRUCT BVBA,HALULEN,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8519,VAPO TECHNIEK,Stichting administratiekantoor Bogte Beheer,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-8520,VARIA-PACK,BUNZL PUBLIC LIMITED COMPANY,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-8521,VATBox,VATBOX LIMITED,EUR,Belgium,FEES,BST,Applicable,1.000000,0,0,0,13,0
ic-8522,VATBox,VATBOX LIMITED,EUR,France,FEES,BST,Applicable,1.000000,0,0,0,13,0
ic-8523,VATBox,VATBOX LIMITED,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-8524,VATBox,VATBOX LIMITED,EUR,Germany,FEES,BST,Applicable,1.000000,0,0,0,12,0
ic-8525,VATBox,VATBOX LIMITED,EUR,Luxembourg,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-8526,VATBox,VATBOX LIMITED,EUR,Netherlands,FEES,BST,Applicable,1.000000,0,0,0,10,0
ic-8527,VATBox,VATBOX LIMITED,EUR,United Kingdom,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-8528,VAZEE,VAZEE,EUR,France,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,4,0
ic-8529,VBI - KU Leuven,VBI - KU Leuven,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8530,VBR BUHLER BENELUX,Bühler Holding AG,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,45,0
ic-8531,VCCP Roar Limited,VCCP Roar Limited,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8532,VD BORNE BV,FC Waterdruk Invest B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-8533,VD ELSEN BV,Wayfer Holding B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-8534,VDEV DESENVOLVIMENTO DE SOFTWARE LT,VDEV DESENVOLVIMENTO DE SOFTWARE LT,EUR,GHQ CH,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-8535,VDP Safety,V12,EUR,Netherlands,PEOPLE,BST,Applicable,1.000000,0,0,0,27,0
ic-8536,VEGA,Grieshaber Verwaltungsgesellschaft mbH,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-8537,VEGA GRIESHABER KG,VEGA Grieshaber KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-8538,VEM motors GmbH,VEM Holding Co. Ltd.,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,19,0
ic-8539,VENEZIA & ASSOCIES,VENEZIA & ASSOCIES,EUR,France,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8540,VENTURIS,VENTURIS,EUR,Belgium,LEGAL,BST,Applicable,1.000000,0,0,0,4,0
ic-8541,VEOLIA WATER SOLUTIONS & TECHNOLOGI,VEOLIA ENVIRONNEMENT,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8542,VER.F.VOLKSWOHNUNGEN,VER.F.VOLKSWOHNUNGEN,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8543,VERAUTOMATION BV,VINCI,EUR,Netherlands,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,15,0
ic-8544,VERBEEMEN D.S.,Arlo,EUR,Belgium,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,6,0
ic-8545,VERBUNT WIJNKOPERS BV,Houdstermaatschappij Mandarijn B.V.,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,33,0
ic-8546,VERDER,Verder International B.V.,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,10,0
ic-8547,VERDONCK,VERDONCK,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,2,0
ic-8548,VEREIN Z.FOERDERUNG D.,VEREIN Z.FOERDERUNG D.,EUR,Germany,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8549,VERHAERT,Verhaert New-Products & Services,EUR,GHQ BE,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,13,0
ic-8550,VERMEIRE AANDRIJVINGEN NV,"Advent International, L.P.",EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,21,0
ic-8551,VERONICA CARS,VERONICA CARS,EUR,GHQ BE,TRAVEL,BST,Applicable,1.000000,0,0,0,2,0
ic-8552,VERSCHUEREN,VERSCHUEREN,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,31,0
ic-8553,VERSTREKEN LOGISTIEK,VERSTREKEN LOGISTIEK,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,25,0
ic-8554,VERTECH,VERTECH,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,3,0
ic-8555,VERUS BRASIL SERVICOS DE INFORMATIC,VERUS BRASIL SERVICOS DE INFORMATIC,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,141,0
ic-8556,VERVIERS FREINS SA,Nayarit Participations,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,4,0
ic-8557,VES-GmbH,VES-GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,14,0
ic-8558,VETTERTEC GmbH,VISIFLEX ARTEFATOS PLASTICOS LTDA,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8559,VEVIA,VEVIA,EUR,Belgium,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8560,VF-Technik,VF-Technik,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,10,0
ic-8561,VFB bv,FAIRON BEARINGS INTERNATIONAL,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-8562,VFS Financial Services,AB Volvo,EUR,Netherlands,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,102,0
ic-8563,VG Nicolaus GmbH,CHOQUE FLORES JUAN CARLOS,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,7,0
ic-8564,VGB PowerTech E.V.,vgbe energy e.V.,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8565,VGB Services B.V.,VGB Services B.V.,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,29,0
ic-8566,VIDOKREMLENIY PIDROZDIL CHERNI,VIDOKREMLENIY PIDROZDIL CHERNI,EUR,Ukraine,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,43,0
ic-8567,VILLAGE 1 REINE FABIOLA,VILLAGE 1 REINE FABIOLA,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,26,0
ic-8568,VINCOTTE,Vincotte,EUR,Belgium,FEES,BST,Applicable,1.000000,0,0,0,15,0
ic-8569,VINCOTTE,Vincotte,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,3,0
ic-8570,VINCOTTE,Vincotte,EUR,Luxembourg,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-8571,VINCOTTE ACADEMY,SHV Holdings N.V.,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,6,0
ic-8572,VINHUSET AS - AVD BERGEN,Joh Johannson Handel AS,EUR,Norway,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8573,VINHUSET AS - AVD OSLO,VINHUSET AS - AVD OSLO,EUR,Norway,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,19,0
ic-8574,VINICOLES LELOUP & FILS,Vinicole Leloup fils,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,27,0
ic-8575,VINTAGE CORPORATION LTD,VINTAGE CORPORATION LTD,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8576,VINTAGE PUBS LIMITED,VINTAGE PUBS LIMITED,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8577,VINTIV NV,Industrial Technology Group,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8578,VIS INTERNATIONAL GmbH,VIS INTERNATIONAL GmbH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,8,0
ic-8579,VIS INTERNATIONAL GmbH,VIS INTERNATIONAL GmbH,EUR,Switzerland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8580,VISAGIO CONSULTORIA ASSESSORIA,VISAGIO CONSULTORIA ASSESSORIA,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,5,0
ic-8581,VISAGIO CONSULTORIA ASSESSORIA,VISAGIO CONSULTORIA ASSESSORIA,EUR,GHQ CH,FEES,BST,Applicable,1.000000,0,0,0,48,0
ic-8582,VISION SECURITY,VISION SECURITY,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8583,VITENS NV,Vitens N.V.,EUR,Netherlands,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,65,0
ic-8584,VITOR SARL,VITOR SARL,EUR,Luxembourg,SERVICES,BST,Applicable,1.000000,0,0,0,2,0
ic-8585,VIVAQUA,VIVAQUA,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,25,0
ic-8586,VIZEUM NEDERLAND B.V.,DENTSU GROUP,EUR,Netherlands,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8587,VKK Standardkessel Service Köthen G,"JFE HOLDINGS, INC.",EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8588,VKTA,VKTA,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,1,0
ic-8589,VLAAMSE TELEVISIE MAATSCHAPPIJ,VLAAMSE TELEVISIE MAATSCHAPPIJ,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8590,VLB Labo Tech GmbH,Versuchs- und Lehranstalt für Brauerei in Berlin (VLB) e.V.,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8591,VLB Labo Tech GmbH,Versuchs- und Lehranstalt für Brauerei in Berlin (VLB) e.V.,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,15,0
ic-8592,VLERICK LEUVEN GENT MANAGEMENT SCHO,Vlerick Business School,EUR,GHQ BE,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-8593,VLEUGELS-M BV,Vleugels-M,EUR,Belgium,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,29,0
ic-8594,VMA be. Maintenance,Ackermans & Van Haaren,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,16,0
ic-8595,VMS GmbH,VMS GmbH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8596,VMW DE WATERGROEP,DE WATERGROEP,EUR,Belgium,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,230,0
ic-8597,VNO NCW Brabant Zeeland,VNO NCW Brabant Zeeland,EUR,Netherlands,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,3,0
ic-8598,VOCALIS DUMONT - DIEU,VOCALIS DUMONT - DIEU,EUR,Belgium,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8599,VOETS TRANSPORT BV,Vover Holding B.V.,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-8600,VOETS TRANSPORT BV,Vover Holding B.V.,EUR,Netherlands,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-8601,VOGLMEIER GmbH,Vogl Holding GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,16,0
ic-8602,VOLKSWAGEN LEASING GMBH,VOLKSWAGEN AKTIENGESELLSCHAFT,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,966,0
ic-8603,VOLVO NEDERLAND BV,AB Volvo,EUR,Netherlands,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,131,0
ic-8604,VP LAM HOLDING,Qhold International,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,112,0
ic-8605,VPK PACKAGING,VPK PACKAGING,EUR,Belgium,CORRUGATED BOARD,DIRECT,Applicable,1.000000,0,0,0,115,0
ic-8606,VRANCKEN LAMBERT,VRANCKEN LAMBERT,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-8607,VRANCKX,VRANCKX,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-8608,VREG,Vlaamse Nutsregulator,EUR,Belgium,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,3,0
ic-8609,VRIJE RUIMTE,CASTELLO CHRISTIAN MARTIN,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8610,VRUMONA BV,Royal Unibrew A/S,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,2211,0
ic-8611,VSG Consultoria Empresarial Ltda,VSG Consultoria Empresarial Ltda,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,671,0
ic-8612,VSP «Kharkivskiy fakhoviy koledzh,VSP Â«Kharkivskiy fakhoviy koledzh,EUR,Ukraine,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-8613,VT Logistics,VT Logistics,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,21,0
ic-8614,VTB-VAB,Kbc Groupe,EUR,Belgium,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,37,0
ic-8615,VULKOPRIN,M.M.V.,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8616,VV Invest,VV Invest,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,16,0
ic-8617,VWR International BV,"Avantor, Inc.",EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,166,0
ic-8618,VWR International GmbH,"Avantor, Inc.",EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8619,VWR International Ltd,"Avantor, Inc.",EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,248,0
ic-8620,VWR International bvba/sprl,VWR,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,295,0
ic-8621,VWR International bvba/sprl,VWR,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,136,0
ic-8622,VWS (UK) LTD,VEOLIA ENVIRONNEMENT,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-8623,VYNOVA Belgium NV,VYNOVA Belgium NV,EUR,Belgium,CAUSTIC SODA,DIRECT,Applicable,1.000000,0,0,0,31,0
ic-8624,Vaartkom Brouwerij NV,Rozeld,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8625,Vaatje Limited,Vaatje Limited,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,262,0
ic-8626,Vaclav Stastny,Vaclav Stastny,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-8627,Vacuum Barrier Systems sprl,ANALITICA S.R.L.,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8628,Vakgroep Productie & Logistiek,Vakgroep Productie & Logistiek,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8629,Valerie Carter,Valerie Carter,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,5,0
ic-8630,Validoo AB,Validoo AB,EUR,Sweden,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,25,0
ic-8631,Valkeniersnatie Storage NV,Katoen Natie International,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,69,0
ic-8632,Valkoinen Pingviini,Valkoinen Pingviini,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-8633,Valodirect,Valodirect,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,14,0
ic-8634,Valtsikan kyläkauppa,Valtsikan kyläkauppa,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8635,Valve and Process Solutions Ltd,Valve and Process Solutions Ltd,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,47,0
ic-8636,Van Helsdingen Techniek,Van Helsdingen Techniek,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-8637,Van Maastrigt,Van Maastrigt,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8638,Van Meeuwen Lubrication NV,Van Meeuwen Holding B.V.,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,18,0
ic-8639,Van Meeuwen Smeertechniek B.V.,Van Meeuwen Holding B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8640,Van Moer Rail nv,Van Moer Rail nv,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,38,0
ic-8641,Van Mossel Peugeot Hasselt,Van Mossel Peugeot Hasselt,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,4,0
ic-8642,Van Triest,Van Triest,EUR,Belgium,CO-PRODUCTS_RAU,DIRECT,Applicable,1.000000,0,0,0,10,0
ic-8643,Van Uitert BV,STICHTING ADMINISTRATIEKANTOOR WINAR BEHEER,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-8644,Van Uitert BV,STICHTING ADMINISTRATIEKANTOOR WINAR BEHEER,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8645,Van de Watering Rioolservice,Van de Watering Rioolservice,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-8646,Van den Bosch Transporten BV,P.J.M.M. van den Bosch Holding B.V.,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-8647,Van den Bouwhuijsen,Mabo Beheer B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-8648,Van der Duurzaa,Van der Duurzaa,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8649,Vanden Avenne NV,Vanden Avenne NV,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,20,0
ic-8650,Vandeputte Safety,V12,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,301,0
ic-8651,Vandeputte Safety,V12,EUR,Netherlands,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-8652,Vanheede Environmental Logistics NV,Vanheede Environment Group,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,56,0
ic-8653,Vanheede Environmental Services,Vanheede Environment Group,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,19,0
ic-8654,Varel Security,Varel Security Group,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,2,0
ic-8655,Varma,Keskinäinen työeläkevakuutusyhtiö Varma,EUR,Finland,PEOPLE,BST,Applicable,1.000000,0,0,0,12,0
ic-8656,Vasakronan Fastigheter AB,Vasakronan Holding AB,EUR,Sweden,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,5,0
ic-8657,"Vasalto Tech and Talent, S.L.",VASALTO TECH AND TALENT SA,EUR,Spain,SERVICES,BST,Applicable,1.000000,0,0,0,18,0
ic-8658,Vastgoed Intervisie,M. Postma Beheer B.V.,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8659,Vaughn Coomansingh,Vaughn Coomansingh,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,18,0
ic-8660,Vault49 LLC,Vault49 LLC,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,10,0
ic-8661,"VaynerCommerce, LLC","VaynerX, LLC",EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-8662,VeDoSign,Stichting Administratiekantoor Toverdrank,EUR,Belgium,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,1,0
ic-8663,Vectura,Vectura,EUR,Norway,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,39,0
ic-8664,Vega Controls Ltd,Grieshaber Verwaltungsgesellschaft mbH,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8665,Veiner Gedrinkshandel,Veiner Gedrinkshandel,EUR,Luxembourg,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8666,"Velocity Global, LLC d/b/a Pebl","Velocity Global, LLC d/b/a Pebl",EUR,GHQ BE,PEOPLE,BST,Applicable,1.000000,0,0,0,35,0
ic-8667,Ventilec  Industrial BV,Ventilec  Industrial BV,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-8668,Veolia CHP UK Limited,VEOLIA ENVIRONNEMENT,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-8669,Veolia Environmental Services Wallo,VEOLIA ENVIRONNEMENT,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,19,0
ic-8670,Veolia WTS Belgium S.A.,VEOLIA ENVIRONNEMENT,EUR,Belgium,AUXILIARY MATERIALS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8671,Veolia Water Tech. & Sol. (UK) LP,Veolia Water Tech. & Sol. (UK) LP,EUR,United Kingdom,AUXILIARY MATERIALS,DIRECT,Applicable,1.000000,0,0,0,9,0
ic-8672,Veolia Water Technologies Deutschla,VEOLIA ENVIRONNEMENT,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8673,Veolia Water Technologies bv,VEOLIA ENVIRONNEMENT,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,12,0
ic-8674,VeraVia Finland,VeraVia Finland,EUR,Finland,SERVICES,BST,Applicable,1.000000,0,0,0,17,0
ic-8675,Verallia Deutschland AG,Verallia,EUR,Belgium,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,576,0
ic-8676,Verallia Deutschland AG,Verallia,EUR,Germany,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,1410,0
ic-8677,Verallia Deutschland AG,Verallia,EUR,Netherlands,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,289,0
ic-8678,Verbeeck Machinebouw,Verbeeck Machinebouw,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,11,0
ic-8679,Verbeeck Machinebouw,Verbeeck Machinebouw,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-8680,Verbeeck Machinebouw,Verbeeck Machinebouw,EUR,Luxembourg,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8681,Verco Advisory Services Ltd,VERCO ADVISORY SERVICES LTD,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,10,0
ic-8682,Verein Münchner Brauerein e.V.,Verein Münchner Brauerein e.V.,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,12,0
ic-8683,Vergouwen & van Rije,Vergouwen & van Rije,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8684,Verkeersschool Blom bv,Stichting Administratiekantoor European Traffic Group Beheer,EUR,Netherlands,PEOPLE,BST,Applicable,1.000000,0,0,0,8,0
ic-8685,Verlini Grundstuecks UG & Co. KG,Verlini Grundstuecks UG & Co. KG,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-8686,Verma Systemen bvba,Verma-Systemen,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-8687,Vermeir Lansen Metaalconstructie BV,Vermeir Lansen Montage,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-8688,Verofax Limited,VEROFAX,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,25,0
ic-8689,Versuchs-und für Lehranstalt Brauer,Versuchs- und Lehranstalt für Brauerei in Berlin (VLB) e.V.,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,1,0
ic-8690,Versuni France,Versuni France,EUR,France,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,137,0
